53575932,0.000000,0.000000,-0.000000,63,0.0000,2.7804
53575934,0.000000,0.000000,0.000000,16,0.0000,2.7890
53575936,0.000000,0.000000,-0.000000,63,0.0000,2.7975
53575939,0.000000,0.000000,0.000000,28,0.0000,2.8060
53575941,0.000000,0.000000,-0.000000,72,0.0000,2.8146
53575943,0.000000,0.000000,0.000000,26,0.0000,2.8231
53575964,0.000000,0.000000,-0.000000,255,0.0000,2.8800
53575966,0.000000,0.000000,0.000000,73,0.0000,2.8881
53575968,0.000000,0.000000,-0.000000,255,0.0000,2.8962
53575971,0.000000,0.000000,0.000000,50,0.0000,2.9044
53575973,0.000000,0.000000,-0.000000,255,0.0000,2.9125
53575975,0.000000,0.000000,0.000000,35,0.0000,2.9206
53575978,0.000000,0.000000,-0.000000,255,0.0000,2.9287
53575980,0.000000,0.000000,0.000000,59,0.0000,2.9369
53575982,0.000000,0.000000,-0.000000,63,0.0000,2.9450
53575985,0.000000,0.000000,0.000000,10,0.0000,2.9531
53575987,0.000000,0.000000,-0.000000,63,0.0000,2.9612
53575989,0.000000,0.000000,0.000000,16,0.0000,2.9694
53575992,0.000000,0.000000,-0.000000,63,0.0000,2.9775
53575994,0.000000,0.000000,0.000000,34,0.0000,2.9856
53575996,0.000000,0.000000,-0.000000,48,0.0000,2.9937
53575998,0.000000,0.000000,0.000000,27,0.0000,3.0019
53576019,0.000000,0.000000,-0.000000,255,0.0000,3.0750
53576021,0.000000,0.000000,0.000000,73,0.0000,3.0831
53576024,0.000000,0.000000,-0.000000,255,0.0000,3.0912
53576026,0.000000,0.000000,0.000000,50,0.0000,3.0994
53576028,0.000000,0.000000,-0.000000,255,0.0000,3.1075
53576031,0.000000,0.000000,0.000000,28,0.0000,3.1156
53576033,0.000000,0.000000,-0.000000,255,0.0000,3.1237
53576035,0.000000,0.000000,0.000000,71,0.0000,3.1319
53576038,0.027184,0.495528,-0.060935,63,0.5000,3.1400
53576040,0.000000,0.000000,0.000000,10,0.0000,3.1481
53576042,0.000000,0.000000,-0.000000,63,0.0000,3.1562
53576045,0.000000,0.000000,0.000000,16,0.0000,3.1644
53576047,0.000000,0.000000,-0.000000,63,0.0000,3.1725
53576049,0.000000,0.000000,0.000000,39,0.0000,3.1806
53576051,0.000000,0.000000,-0.000000,48,0.0000,3.1887
53576054,0.000000,0.000000,0.000000,22,0.0000,3.1969
53576074,0.000000,0.000000,-0.000000,255,0.0000,3.2700
53576077,0.000000,0.000000,0.000000,73,0.0000,3.2781
53576079,0.000000,0.000000,-0.000000,255,0.0000,3.2862
53576081,0.000000,0.000000,0.000000,50,0.0000,3.2944
53576084,0.000000,0.000000,-0.000000,255,0.0000,3.3025
53576086,0.000000,0.000000,0.000000,28,0.0000,3.3106
53576088,0.000000,0.000000,-0.000000,255,0.0000,3.3188
53576091,0.000000,0.000000,0.000000,83,0.0000,3.3269
53576093,0.000000,0.000000,-0.000000,63,0.0000,3.3350
53576095,0.000000,0.000000,0.000000,10,0.0000,3.3431
53576098,0.000000,0.000000,-0.000000,63,0.0000,3.3512
53576100,0.000000,0.000000,0.000000,16,0.0000,3.3594
53576102,0.000000,0.000000,-0.000000,63,0.0000,3.3675
53576104,0.000000,0.000000,0.000000,44,0.0000,3.3756
53576107,0.000000,0.000000,-0.000000,48,0.0000,3.3838
53576109,0.000000,0.000000,0.000000,24,0.0000,3.3919
53576130,0.000000,0.000000,-0.000000,255,0.0000,3.4650
53576132,0.000000,0.000000,0.000000,61,0.0000,3.4731
53576134,0.000000,0.000000,-0.000000,255,0.0000,3.4813
53576137,0.000000,0.000000,0.000000,37,0.0000,3.4894
53576139,0.000000,0.000000,-0.000000,255,0.0000,3.4975
53576141,0.000000,0.000000,0.000000,28,0.0000,3.5056
53576144,0.000000,0.000000,-0.000000,255,0.0000,3.5137
53576146,0.000000,0.000000,0.000000,83,0.0000,3.5219
53576148,0.000000,0.000000,-0.000000,63,0.0000,3.5300
53576150,0.000000,0.000000,0.000000,10,0.0000,3.5381
53576153,0.000000,0.000000,-0.000000,63,0.0000,3.5463
53576155,0.000000,0.000000,0.000000,16,0.0000,3.5544
53576157,0.000000,0.000000,-0.000000,63,0.0000,3.5625
53576160,0.000000,0.000000,0.000000,44,0.0000,3.5706
53576162,0.000000,0.000000,-0.000000,48,0.0000,3.5788
53576164,0.000000,0.000000,0.000000,26,0.0000,3.5869
53576185,0.000000,0.000000,-0.000000,255,0.0000,3.6800
53576187,0.000000,0.000000,0.000000,61,0.0000,3.6885
53576190,0.000000,0.000000,-0.000000,255,0.0000,3.6971
53576192,0.000000,0.000000,0.000000,37,0.0000,3.7056
53576194,0.000000,0.000000,-0.000000,255,0.0000,3.7142
53576197,0.000000,0.000000,0.000000,28,0.0000,3.7227
53576199,0.000000,0.000000,-0.000000,255,0.0000,3.7312
53576201,0.000000,0.000000,0.000000,83,0.0000,3.7398
53576203,0.000000,0.000000,-0.000000,63,0.0000,3.7483
53576206,0.000000,0.000000,0.000000,12,0.0000,3.7569
53576208,0.000000,0.000000,-0.000000,63,0.0000,3.7654
53576210,0.000000,0.000000,0.000000,19,0.0000,3.7740
53576213,0.000000,0.000000,-0.000000,63,0.0000,3.7825
53576215,0.000000,0.000000,0.000000,44,0.0000,3.7910
53576217,0.000000,0.000000,-0.000000,36,0.0000,3.7996
53576220,0.000000,0.000000,0.000000,29,0.0000,3.8081
53576240,0.000000,0.000000,-0.000000,255,0.0000,3.8850
53576243,0.000000,0.000000,0.000000,73,0.0000,3.8935
53576245,0.000000,0.000000,-0.000000,255,0.0000,3.9021
53576247,0.000000,0.000000,0.000000,37,0.0000,3.9106
53576250,0.000000,0.000000,-0.000000,255,0.0000,3.9192
53576252,0.000000,0.000000,0.000000,28,0.0000,3.9277
53576254,0.000000,0.000000,-0.000000,255,0.0000,3.9363
53576256,0.000000,0.000000,0.000000,83,0.0000,3.9448
53576259,0.000000,0.000000,-0.000000,63,0.0000,3.9533
53576261,0.000000,0.000000,0.000000,12,0.0000,3.9619
53576263,0.000000,0.000000,-0.000000,63,0.0000,3.9704
53576266,0.000000,0.000000,0.000000,22,0.0000,3.9790
53576268,0.000000,0.000000,-0.000000,63,0.0000,3.9875
53576270,0.000000,0.000000,0.000000,44,0.0000,3.9960
53576273,0.000000,0.000000,-0.000000,36,0.0000,4.0046
53576275,0.000000,0.000000,0.000000,32,0.0000,4.0131
53576296,0.000000,0.000000,-0.000000,255,0.0000,4.0700
53576298,0.000000,0.000000,0.000000,73,0.0000,4.0781
53576300,0.000000,0.000000,-0.000000,255,0.0000,4.0863
53576303,0.000000,0.000000,0.000000,37,0.0000,4.0944
53576305,0.000000,0.000000,-0.000000,255,0.0000,4.1025
53576307,0.000000,0.000000,0.000000,28,0.0000,4.1106
53576309,0.000000,0.000000,-0.000000,255,0.0000,4.1188
53576312,0.000000,0.000000,0.000000,71,0.0000,4.1269
53576314,0.000000,0.000000,-0.000000,63,0.0000,4.1350
53576316,0.000000,0.000000,0.000000,17,0.0000,4.1431
53576319,0.000000,0.000000,-0.000000,63,0.0000,4.1513
53576321,0.000000,0.000000,0.000000,22,0.0000,4.1594
53576323,0.000000,0.000000,-0.000000,63,0.0000,4.1675
53576326,0.000000,0.000000,0.000000,44,0.0000,4.1756
53576328,0.000000,0.000000,-0.000000,36,0.0000,4.1838
53576330,0.000000,0.000000,0.000000,27,0.0000,4.1919
53576351,0.000000,0.000000,-0.000000,255,0.0000,4.2650
53576353,0.000000,0.000000,0.000000,73,0.0000,4.2731
53576356,0.000000,0.000000,-0.000000,255,0.0000,4.2812
53576358,0.000000,0.000000,0.000000,37,0.0000,4.2894
53576360,0.000000,0.000000,-0.000000,255,0.0000,4.2975
53576362,0.000000,0.000000,0.000000,28,0.0000,4.3056
53576365,0.000000,0.000000,-0.000000,255,0.0000,4.3138
53576367,0.000000,0.000000,0.000000,71,0.0000,4.3219
53576369,0.000000,0.000000,-0.000000,63,0.0000,4.3300
53576372,0.000000,0.000000,0.000000,17,0.0000,4.3381
53576374,0.000000,0.000000,-0.000000,63,0.0000,4.3463
53576376,0.000000,0.000000,0.000000,26,0.0000,4.3544
53576379,0.000000,0.000000,-0.000000,63,0.0000,4.3625
53576381,0.000000,0.000000,0.000000,42,0.0000,4.3706
53576383,0.000000,0.000000,-0.000000,36,0.0000,4.3788
53576386,0.000000,0.000000,0.000000,26,0.0000,4.3869
53576406,0.000000,0.000000,-0.000000,191,0.0000,4.4700
53576409,0.000000,0.000000,0.000000,85,0.0000,4.4783
53576411,0.000000,0.000000,-0.000000,255,0.0000,4.4867
53576413,0.000000,0.000000,0.000000,37,0.0000,4.4950
53576415,0.000000,0.000000,-0.000000,255,0.0000,4.5033
53576418,0.000000,0.000000,0.000000,28,0.0000,4.5117
53576420,0.000000,0.000000,-0.000000,255,0.0000,4.5200
53576422,0.000000,0.000000,0.000000,59,0.0000,4.5283
53576425,0.000000,0.000000,-0.000000,63,0.0000,4.5367
53576427,0.000000,0.000000,0.000000,17,0.0000,4.5450
53576429,0.000000,0.000000,-0.000000,63,0.0000,4.5533
53576432,0.000000,0.000000,0.000000,22,0.0000,4.5617
53576434,0.000000,0.000000,-0.000000,63,0.0000,4.5700
53576436,0.000000,0.000000,0.000000,42,0.0000,4.5783
53576438,0.000000,0.000000,-0.000000,36,0.0000,4.5867
53576441,0.000000,0.000000,0.000000,19,0.0000,4.5950
53576462,0.000000,0.000000,-0.000000,191,0.0000,4.6700
53576464,0.000000,0.000000,0.000000,85,0.0000,4.6783
53576466,0.000000,0.000000,-0.000000,255,0.0000,4.6867
53576468,0.000000,0.000000,0.000000,37,0.0000,4.6950
53576471,0.000000,0.000000,-0.000000,255,0.0000,4.7033
53576473,0.000000,0.000000,0.000000,28,0.0000,4.7117
53576475,0.000000,0.000000,-0.000000,255,0.0000,4.7200
53576478,0.000000,0.000000,0.000000,47,0.0000,4.7283
53576480,0.000000,0.000000,-0.000000,63,0.0000,4.7367
53576482,0.000000,0.000000,0.000000,14,0.0000,4.7450
53576485,0.000000,0.000000,-0.000000,63,0.0000,4.7533
53576487,0.000000,0.000000,0.000000,22,0.0000,4.7617
53576489,0.000000,0.000000,-0.000000,63,0.0000,4.7700
53576491,0.000000,0.000000,0.000000,42,0.0000,4.7783
53576494,0.000000,0.000000,-0.000000,36,0.0000,4.7867
53576496,0.000000,0.000000,0.000000,17,0.0000,4.7950
53576517,0.000000,0.000000,-0.000000,191,0.0000,4.8700
53576519,0.000000,0.000000,0.000000,85,0.0000,4.8783
53576521,0.000000,0.000000,-0.000000,255,0.0000,4.8867
53576524,0.000000,0.000000,0.000000,37,0.0000,4.8950
53576526,0.000000,0.000000,-0.000000,255,0.0000,4.9033
53576528,0.000000,0.000000,0.000000,28,0.0000,4.9117
53576531,0.000000,0.000000,-0.000000,255,0.0000,4.9200
53576533,0.000000,0.000000,0.000000,47,0.0000,4.9283
53576535,0.000000,0.000000,-0.000000,63,0.0000,4.9367
53576538,0.000000,0.000000,0.000000,14,0.0000,4.9450
53576540,0.000000,0.000000,-0.000000,63,0.0000,4.9533
53576542,0.000000,0.000000,0.000000,19,0.0000,4.9617
53576544,0.000000,0.000000,-0.000000,63,0.0000,4.9700
53576547,0.000000,0.000000,0.000000,42,0.0000,4.9783
53576549,0.000000,0.000000,-0.000000,36,0.0000,4.9867
53576551,0.000000,0.000000,0.000000,17,0.0000,4.9950
53576572,0.000000,0.000000,-0.000000,191,0.0000,5.0700
53576574,0.000000,0.000000,0.000000,98,0.0000,5.0783
53576577,0.000000,0.000000,-0.000000,255,0.0000,5.0867
53576579,0.000000,0.000000,0.000000,50,0.0000,5.0950
53576581,0.000000,0.000000,-0.000000,255,0.0000,5.1033
53576584,0.000000,0.000000,0.000000,28,0.0000,5.1117
53576586,0.000000,0.000000,-0.000000,255,0.0000,5.1200
53576588,0.000000,0.000000,0.000000,47,0.0000,5.1283
53576591,0.000000,0.000000,-0.000000,63,0.0000,5.1367
53576593,0.000000,0.000000,0.000000,10,0.0000,5.1450
53576595,0.000000,0.000000,-0.000000,63,0.0000,5.1533
53576597,0.000000,0.000000,0.000000,19,0.0000,5.1617
53576600,0.000000,0.000000,-0.000000,63,0.0000,5.1700
53576602,0.000000,0.000000,0.000000,39,0.0000,5.1783
53576604,0.000000,0.000000,-0.000000,36,0.0000,5.1867
53576607,0.000000,0.000000,0.000000,17,0.0000,5.1950
53576627,0.000000,0.000000,-0.000000,255,0.0000,5.2700
53576630,0.000000,0.000000,0.000000,98,0.0000,5.2783
53576632,0.000000,0.000000,-0.000000,255,0.0000,5.2867
53576634,0.000000,0.000000,0.000000,37,0.0000,5.2950
53576637,0.000000,0.000000,-0.000000,255,0.0000,5.3033
53576639,0.000000,0.000000,0.000000,28,0.0000,5.3117
53576641,0.000000,0.000000,-0.000000,255,0.0000,5.3200
53576644,0.000000,0.000000,0.000000,47,0.0000,5.3283
53576646,0.000000,0.000000,-0.000000,63,0.0000,5.3367
53576648,0.000000,0.000000,0.000000,8,0.0000,5.3450
53576650,0.000000,0.000000,-0.000000,63,0.0000,5.3533
53576653,0.000000,0.000000,0.000000,16,0.0000,5.3617
53576655,0.000000,0.000000,-0.000000,63,0.0000,5.3700
53576657,0.000000,0.000000,0.000000,28,0.0000,5.3783
53576660,0.000000,0.000000,-0.000000,100,0.0000,5.3867
53576662,0.000000,0.000000,0.000000,17,0.0000,5.3950
53576683,0.000000,0.000000,-0.000000,255,0.0000,5.4700
53576685,0.000000,0.000000,0.000000,85,0.0000,5.4783
53576687,0.000000,0.000000,-0.000000,255,0.0000,5.4867
53576690,0.000000,0.000000,0.000000,50,0.0000,5.4950
53576692,0.000000,0.000000,-0.000000,255,0.0000,5.5033
53576694,0.000000,0.000000,0.000000,28,0.0000,5.5117
53576697,0.000000,0.000000,-0.000000,255,0.0000,5.5200
